id,title,budget,revenue,runtime,popularity,vote_average,vote_count,original_language,release_date,release_year,release_month,genres
1559956,The day we stopped bullying,64000,128,4,0.0071,0.0,0,en,2018-08-28,2018,8,"Action, Adventure"
1559917,BENEATH CORPORATE SKIN,1200,5000,14,0.0214,0.0,0,en,2025-04-16,2025,4,Horror
1560301,receptáculo,700,275,0,0.0214,0.0,0,pt,2025-09-20,2025,9,Horror
1561822,Gasca de la Drept,100,1000,0,0.0071,0.0,0,ro,2025-10-10,2025,10,Drama
1561480,Child’s play,15,10,3,0.0071,0.0,0,en,2025-04-17,2025,4,Science Fiction
1561516,The Flower,30,5,4,0.0071,0.0,0,en,2024-08-16,2024,8,
1567108,The Morning After the Night Before,50,100,5,0.0143,0.0,0,en,2025-10-25,2025,10,"Drama, Mystery"
1567409,Furiosa: A Mad Max Saga - Black & Chrome Edition,168000000,174400000,0,0.0429,0.0,0,en,2024-08-13,2024,8,Science Fiction
1567339,Mad Max: Fury Road - Black & Chrome Edition,150000000,378858340,0,0.0357,0.0,0,en,2016-11-01,2016,11,Science Fiction
1566460,Golfos,100,800,8,0.0143,0.0,0,en,2025-03-24,2025,3,"Drama, Romance"
1566711,ang pagbukod ni melmel,343,632,18,0.0,0.0,0,en,2025-10-07,2025,10,
1564926,Peterson Moving Co.,800,100,54,0.0071,0.0,0,en,2025-07-12,2025,7,"Crime, Comedy"
1564887,Storie Di Un Mondo Infame,150,350,0,0.0071,0.0,0,it,2018-01-03,2018,1,"Science Fiction, Drama"
1564897,Voyage de la mort,230,10,5,0.0071,0.0,0,en,2025-09-26,2025,9,
1565272,Raccoons,100,50,6,0.1,0.0,0,en,2025-10-18,2025,10,Comedy
1565240,Memories Only,386,113,21,0.0143,0.0,0,en,2025-10-17,2025,10,Romance
1564404,TPOT 20: Alone,10,23,43,0.0071,0.0,0,en,2025-10-16,2025,10,
1589813,MAL PASSADA,10,50,0,0.0,0.0,0,pt,2025-11-29,2025,11,Crime
1588970,Silêncio no Set,2000,2000,15,0.0,0.0,0,en,2025-11-30,2025,11,Documentary
1590864,Adèle or when a Christmas elf came to the real world,100,270,3,0.0071,0.0,0,en,2025-12-01,2025,12,
1586719,La traque,3000,7000,5,0.0071,0.0,0,en,2025-11-24,2025,11,
1587617,PELO O QUE SOUBE MORREU NO CAMINHO PRO HOSPITAL,5,20,0,0.0214,0.0,0,pt,2025-11-25,2025,11,"Horror, Comedy"
1588065,"ROGER, MY BROTHER",5000,5000,88,0.0214,0.0,0,fr,2025-02-03,2025,2,"Documentary, Family"
1594252,Family line,50,200,22,0.0143,0.0,0,tl,2025-04-07,2025,4,"Drama, Family"
1593355,Pop's Corn,1,1,4,0.05,0.0,0,nb,2025-04-23,2025,4,Comedy
1595338,From the Firing Line,250,250,6,0.0071,0.0,0,en,2025-12-10,2025,12,Documentary
1594705,Ula robi opening,57,1,0,0.1,0.0,0,pl,2025-12-07,2025,12,
1594763,Maherchi Sadi,110000,4900000,139,0.0143,0.0,0,mr,1991-09-18,1991,9,"Family, Drama"
1591843,Sueños,2,3,0,0.0071,0.0,0,es,2019-11-16,2019,11,"Drama, Fantasy"
1592778,Cutting,100000000,350000000,2,0.0214,0.0,0,en,2025-10-12,2025,10,"Thriller, Fantasy, Action"
1593008,Ölüm Saatini Görebilen Adam,67,31,123,0.0357,0.0,0,en,2025-10-31,2025,10,"Drama, Family"
1592545,1000 Players Simulate Civilization: Rich & Poor,1000,6000,154,0.0143,0.0,0,en,2025-07-11,2025,7,"Action, Adventure, Thriller"
1579434,Keep Turning,10,10,3,0.1071,0.0,0,en,2025-10-18,2025,10,"Horror, Science Fiction, Thriller"
1579451,Black Baby,2,44563,60,0.0429,0.0,0,en,2018-08-26,2018,8,"Action, Thriller"
1578290,Kona 2025,2,1,132,0.0143,0.0,0,en,2025-10-31,2025,10,Horror
1577697,The Soul Dies After Midnight,400,32,19,0.0143,0.0,0,en,2025-11-11,2025,11,Horror
1579023,Bad Eggs,2,2,12,0.0071,0.0,0,en,2025-11-11,2025,11,"Comedy, Action"
1579040,Alien,5000,1000,34,0.0143,0.0,0,en,2025-11-08,2025,11,Drama
1579098,ESTRAXIS,2,4,0,0.0071,0.0,0,es,2005-11-11,2005,11,"Drama, Comedy, Thriller"
1579365,The Golden Failure,3,110,67,0.0286,0.0,0,ar,2021-11-12,2021,11,Comedy
1579183,MozikMoro,300,400,16,0.0071,0.0,0,en,2024-12-06,2024,12,"Documentary, Family, Comedy, Adventure"
1578456,LES 624 TYPES DE PROFS ! (Feat. Monsieur Frisé) - CHAISE,6767,6969,0,0.05,0.0,0,fr,2025-11-02,2025,11,"Comedy, Documentary"
1584639,FINAL DA TAÇA LUISÃO - O FILME,5,67,0,0.0143,0.0,0,pt,2025-10-17,2025,10,"Comedy, Documentary"
1585126,Going Away Party,4400,2900,9,0.0071,0.0,0,en,2022-09-16,2022,9,Comedy
1586050,GARDEN OF LOVE,1,2,10,0.0143,0.0,0,en,2025-09-05,2025,9,Drama
1585850,There Was a Darkness,500,200,24,0.0071,0.0,0,en,2025-11-21,2025,11,"Drama, Documentary"
1585670,Treasure Island,1000,1000,182,0.0357,0.0,0,en,2012-01-01,2012,1,Adventure
1582625,Motherboard,500,3500,0,0.0071,0.0,0,pt,2023-11-09,2023,11,"Animation, Science Fiction"
1536759,alyssa,41,69,67,0.0214,0.0,0,en,1969-06-07,1969,6,"Music, Science Fiction"
1536932,Unspoken Lines,1000,1000,5,0.0071,0.0,0,en,2025-08-31,2025,8,
1536407,LES DAMES.,5,1,0,0.1786,0.0,0,fr,2025-08-16,2025,8,"Horror, Mystery, Action"
1537866,다만 악에서 구하소서 파이널컷,11000000,34000000,0,0.0071,0.0,0,ko,2020-10-28,2020,10,
1534421,Todos los labubus coreanos acerca de la mente de Benito Gutiérrez,5,1000,0,0.0143,0.0,0,es,2025-08-22,2025,8,"Action, Adventure, War, Science Fiction, Comedy, Documentary, Thriller"
1534788,The Path,5000,5000,17,0.0,0.0,0,en,2025-08-15,2025,8,Drama
1534251,Filhote da Alma,1,1,0,0.0143,0.0,0,pt,2025-08-22,2025,8,"Family, Documentary"
1535739,The Last Of Us,100,90,915,0.0357,0.0,0,en,2023-01-15,2023,1,"Drama, Action, Adventure, Horror"
1535706,Living Images,1000,1500,15,0.0071,0.0,0,hr,2025-05-12,2025,5,Documentary
1535576,Love with a Question Mark,25,100,9,0.0143,0.0,0,en,2025-08-25,2025,8,Romance
1535414,KPop Demon Hunters - Sing-Along,100000000,18000000,95,0.5929,0.0,0,en,2025-08-23,2025,8,"Animation, Music, Action, Fantasy, Comedy"
1542228,Modus Operandi,1,1,36,0.0143,0.0,0,en,2023-05-13,2023,5,"Horror, Drama"
1542231,Will the murders please present themselves,1,1,69,0.0143,0.0,0,en,2023-11-17,2023,11,"Drama, War"
1541861,Avoidant,1000,2000,20,0.0143,0.0,0,en,2015-12-15,2015,12,"Drama, Family"
1538767,The Yapori Show,100000,100000,0,0.0143,0.0,0,pt,2025-03-28,2025,3,"Adventure, Comedy"
1539025,Man about the Town,100,100,10,0.0214,0.0,0,en,2024-09-29,2024,9,"Documentary, Music"
1539231,Shin Godzilla:ORTHOchromatic,15000000,78053145,120,0.0286,0.0,0,en,2023-10-27,2023,10,"Action, Science Fiction, Horror"
1538219,Dix-sept ans pour toujours,10,15,0,0.0,0.0,0,fr,2015-01-01,2015,1,Mystery
1539862,Bloody Clock,1500,2000,0,0.0429,0.0,0,fr,2025-08-15,2025,8,Horror
1528350,The Lebanese,600,700,20,0.0143,0.0,0,en,2024-07-12,2024,7,"Drama, Comedy"
1528267,Masyaf City and the Castle,2,2,2,0.0929,0.0,0,en,2024-07-11,2024,7,Documentary
1528245,Danny Smoke in Furry Land: Chapter One - Full TikTok Saga - Directors Cut,15,111000,15,0.0643,0.0,0,en,2024-08-03,2024,8,"Adventure, Animation, Comedy, Drama, Fantasy, Romance"
1527385,What If...?,45000000,57000000,780,0.0,0.0,0,en,2021-08-11,2021,8,"Animation, Action, Adventure, Science Fiction, Fantasy"
1527355,Haus of Mercury,100,300,19,0.0071,0.0,0,pt,2025-06-26,2025,6,Documentary
1527795,Sobre Beber e Dirigir,5,5,0,0.0071,0.0,0,pt,2025-08-11,2025,8,Comedy
1527702,Time (Short film),1,1,1,0.0929,0.0,0,en,2024-03-18,2024,3,"Mystery, Thriller"
1527722,le temps détruit nous,28,9,0,0.1643,0.0,0,fr,2025-09-21,2025,9,"Drama, Family"
1529105,Blue (Short film),50,50,2,0.0929,0.0,0,en,2024-06-30,2024,6,Documentary
1529424,Soup's Up,150,500,5,0.0071,0.0,0,en,2019-01-19,2019,1,Mystery
1528618,The Café Girl and Her Thoughts,2,2,2,0.1,0.0,0,en,2024-02-04,2024,2,Drama
1528626,Blind Mice,100000000,10000000,5,0.0143,0.0,0,en,2025-08-10,2025,8,"Horror, Thriller, Drama"
1528824,martes,10,20000,0,0.0,0.0,0,es,2025-08-12,2025,8,"Horror, Romance"
1525747,Aún es diciembre,500,500,0,0.0386,0.0,0,es,2025-05-21,2025,5,"Fantasy, Adventure"
1526109,Wada,10000,12000,55,0.0143,0.0,0,en,2023-06-25,2023,6,
1525209,Doomsday (Short Film),1,1,1,0.0529,0.0,0,en,2024-02-23,2024,2,Mystery
1526868,Doomsday (Short film),1,1,1,0.0929,0.0,0,en,2024-02-23,2024,2,
1527152,The Loneliest Boy On Earth,10000,4,158,0.0857,0.0,0,en,2024-07-21,2024,7,"Documentary, Comedy, Drama, Romance"
1526271,Rasleela Salsabila,70,700000,31,0.0071,0.0,0,en,2025-08-06,2025,8,Romance
1526243,"Símbolos Municipais: Hino, Brasão e Bandeira - Historiando em Novo Barreiro",3000,10000,0,0.0214,0.0,0,pt,2025-08-06,2025,8,"History, Documentary"
1526353,please,4,41,3,0.0286,0.0,0,en,2024-04-21,2024,4,"Thriller, Drama, Family"
1526553,Tumi Grammer Ami Bekaron,8000,9000,44,0.0071,0.0,0,en,2025-08-07,2025,8,
1532793,Never Hike Alone 2: A Friday the 13th Fan Film,331,170,73,0.0143,0.0,0,en,2024-10-21,2024,10,Horror
1532765,The Cult of Kiros,100,100,34,0.0071,0.0,0,en,2025-03-07,2025,3,Horror
1533486,Stree,2750836,19677652,129,0.0286,0.0,0,en,2018-08-31,2018,8,"Horror, Comedy"
1533561,Sa Agos ng Sudor,100,300,15,0.0214,0.0,0,en,2025-03-25,2025,3,"Drama, Crime"
1533463,I need to tell you something,1,1,3,0.05,0.0,0,en,2024-10-22,2024,10,"Drama, Adventure"
1530260,The Executioner's Tears,50,150,2,0.0,0.0,0,en,2025-08-15,2025,8,"Horror, Thriller"
1530200,Moments of Art and Beauty,2,2,2,0.0929,0.0,0,el,2024-01-13,2024,1,Documentary
1530620,Friday Morning,1,1,1,0.1,0.0,0,en,2023-07-24,2023,7,Documentary
1529569,Damascus Between Love and Simplicity,30,30,2,0.1,0.0,0,en,2024-10-24,2024,10,Documentary
1529967,Bills,200,40,13,0.0143,0.0,0,en,2025-07-02,2025,7,Drama
1531522,Réminiscences,20,1,0,0.0071,0.0,0,fr,2023-04-15,2023,4,
1554384,CKV De Grensssss,16,1,0,0.05,0.0,0,nl,2025-09-28,2025,9,Adventure
1554390,The Blood on Your Hands,15,1,9,0.0143,0.0,0,en,2025-09-26,2025,9,"Action, Horror"
1553618,The Taking of Pelham One Two Three,110,150,106,0.0071,0.0,0,en,2009-07-31,2009,7,"Action, Crime, Thriller"
1555084,Stand Down,20,50,0,0.0071,0.0,0,fr,2025-05-25,2025,5,"Family, Comedy"
1555116,Penelope 2,1000000,5,0,0.0,0.0,0,es,2025-09-19,2025,9,"Drama, Thriller"
1554522,Somos infinitos,20,5,0,0.0214,0.0,0,es,2025-07-02,2025,7,Drama
1552266,Oozhi,200,250,17,0.0071,0.0,0,en,2024-07-17,2024,7,"Western, Action, Thriller"
1551552,Mutiara Lapang Hijau,100,500,0,0.0071,0.0,0,id,2019-12-12,2019,12,Documentary
1551568,The Historical Staircase,193,1000,1,0.0214,0.0,0,en,2025-09-24,2025,9,"Drama, Horror, History"
1552901,Globalisasi,1,1,0,0.0,0.0,0,id,2025-08-26,2025,8,Documentary
1552884,Checkpoint Charlie,19,7,22,0.0,0.0,0,en,2025-06-26,2025,6,"Action, War, Comedy"
1552336,Vento,59,50,4,0.0071,0.0,0,en,2025-05-22,2025,5,"Action, Animation, Drama"
1558331,Cuando Haces Pop,1000,10000,0,0.0071,0.0,0,es,2005-05-01,2005,5,"Comedy, Romance"
1558193,How to Break Up with Chico,100,100,14,0.0214,0.0,0,pt,2025-10-03,2025,10,"Comedy, Drama"
1559187,The Aftermath,1,1,2,0.0286,0.0,0,en,2025-10-08,2025,10,"Horror, Documentary"
1556605,A Quiet Day,25,50,8,0.0143,0.0,0,en,2025-10-03,2025,10,"Horror, Drama"
1556665,Cortejo Negro,40,5,0,0.0071,0.0,0,pt,2008-08-16,2008,8,Drama
1556467,Name of this Earth (Short Documentary),11,20,30,0.0143,0.0,0,en,2020-03-27,2020,3,Documentary
1556488,Chaos Theory (Short film),677,677,16,0.0143,0.0,0,en,2018-12-31,2018,12,
1556504,The Blind well (Short Film),56,100,8,0.0143,0.0,0,en,2017-05-27,2017,5,
1555982,Midnight Sun,60,60,1,0.0357,0.0,0,id,2024-11-15,2024,11,Horror
1555957,Miracle In The Embrace Of Faith,50,50,23,0.0071,0.0,0,id,2025-04-12,2025,4,Drama
1557434,The Hobbit: The Desolation of Smaug - Extended Edition Scenes,250000000,958400000,186,0.0643,0.0,0,en,2014-04-08,2014,4,"Fantasy, Adventure, Action"
1557545,Close Enough: Animated Short-Film,50,271,2,0.05,0.0,0,en,2025-07-16,2025,7,Animation
1557079,Florence PD: The Jim Wolowitz Story,1000,726,85,0.0071,0.0,0,en,2025-06-27,2025,6,"Comedy, Crime"
1545603,"JPelirrojo, el retorno",10,1,0,0.0071,0.0,0,es,2025-09-12,2025,9,Comedy
1544953,If I am silence ~ {Kermit,1,1,10,0.0143,0.0,0,en,2024-10-08,2024,10,Drama
1544954,A delicate dance with god ~ {Kermit,1,1,16,0.0071,0.0,0,en,2024-09-15,2024,9,Mystery
1546561,Mi Amigo Bernardo,1000,1000,0,0.0714,0.0,0,es,2025-09-09,2025,9,"Drama, Family"
1546372,Road to Harvard,5000,1500,15,0.0143,0.0,0,en,2024-06-26,2024,6,Drama
1545937,Bref : on n'avait pas d'idées,54734024,4,0,0.0357,0.0,0,fr,2025-06-12,2025,6,"Western, Science Fiction, Music, Horror, Crime, Animation"
1543343,Intangible - The Mara Doco,1,1,8,0.0071,0.0,0,en,2025-05-01,2025,5,Documentary
1543261,SunFlower,1200,800,7,0.0571,0.0,0,en,2024-10-12,2024,10,Drama
1542793,Ten Minutes,10,10,10,0.0357,0.0,0,bn,2024-12-22,2024,12,Documentary
1542756,Row me bully boys home,1,1,5,0.0357,0.0,0,en,2022-12-17,2022,12,Horror
1544236,Entre Passes e Passados,552,100,0,0.0,0.0,0,pt,2025-08-26,2025,8,"Comedy, Music"
1544517,THOLVAR,5,5,2,0.0857,0.0,0,en,2025-05-23,2025,5,Drama
1544178,paródia: as branquelas — paródia brasileira,100,100,0,0.0214,0.0,0,pt,2025-04-07,2025,4,"Comedy, Music, TV Movie"
1550088,Last to Die,67,41,101,0.05,0.0,0,en,2025-09-15,2025,9,Horror
1549227,The Apple & The Flower,20,5,3,0.0,0.0,0,en,2025-09-26,2025,9,Drama
1550728,Mouth Of Salt,700,12,6,0.0214,0.0,0,en,2025-09-12,2025,9,
1550587,Lopaliki ra chepta,100000000,1,112,0.0143,0.0,0,te,2025-07-05,2025,7,"Adventure, Fantasy, Horror, Romance"
1550545,Anything Else?,1323,4543,31,0.0214,0.0,0,en,2021-12-22,2021,12,"Crime, Drama"
1550530,Nuclear Fusion Battle - Sisters Children,332,1212,18,0.0143,0.0,0,en,2021-12-05,2021,12,"Thriller, Science Fiction"
1550505,Jetsonio,342,4535,33,0.0214,0.0,0,en,2021-06-10,2021,6,Horror
1547868,SlimJesus Origins,20,50,12,0.05,0.0,0,en,2019-10-10,2019,10,"Action, Thriller"
1547352,Smoking,60000000,104400000,0,0.0643,0.0,0,en,2002-09-19,2002,9,
1548602,Drugs,15,30,3,0.0429,0.0,0,en,2022-02-02,2022,2,
1548116,Nuclear Fusion Battle - Eyebrows Puppet,12,223,22,0.0071,0.0,0,en,2021-01-05,2021,1,"Action, Adventure"
1548093,June Memories,3,1,12,0.05,0.0,0,ar,2025-07-06,2025,7,"Drama, Comedy"
1548096,Nuclear Fusion Battle - Repolished Snubbs,257,1,20,0.0214,0.0,0,en,2020-02-29,2020,2,"Action, Adventure, Science Fiction"
1548108,Rodney Hood,455,8887,17,0.0071,0.0,0,en,2020-10-22,2020,10,"Thriller, Action"
1362400,My Rocking Chair,5000,4452,60,0.969,0.0,0,en,2024-08-23,2024,8,Thriller
1362436,Jurassic World Dominion - Extended Version,165000000,1001978080,0,1.4,0.0,0,en,2022-08-16,2022,8,
1361781,Another time,100,100,0,1.4,0.0,0,ja,2024-09-25,2024,9,
1363775,Rob P. Steals Christmas,200,250,9,0.668,0.0,0,en,2021-12-17,2021,12,Comedy
1363650,V/H/S  - The lost tapes,30,19,16,1.4,0.0,0,en,2024-09-29,2024,9,"Documentary, Thriller, Adventure"
1362856,Out of the City,500,700,10,0.6,0.0,0,en,2024-03-27,2024,3,Documentary
1362942,O Matagal,1,1,0,1.4,0.0,0,pt,2024-03-25,2024,3,"Adventure, Action"
1363136,Argumentative,500,500,5,0.861,0.0,0,en,2024-06-27,2024,6,Drama
1360352,MININVASION,10,10,3,1.4,0.0,0,en,2024-09-22,2024,9,"Animation, Action, Comedy, Adventure"
1359568,Agham,1000,1000,14,1.4,0.0,0,en,2024-09-20,2024,9,"Drama, Crime, Fantasy"
1361230,3:15,100,300,4,0.6,0.0,0,en,2024-04-24,2024,4,
1366699,The Yapori Show: Energia Suprema,10000000,100000,0,0.6,0.0,0,pt,2024-04-01,2024,4,"Action, Adventure"
1367856,La Visita (El especial de Halloween de SantiFilms 2),10,10,3,0.6,0.0,0,en,2023-10-02,2023,10,"Horror, Mystery, Thriller"
1367913,One More Day,500,200,51,0.0,0.0,0,en,2024-10-04,2024,10,
1368028,Teaman vs The Vegan King Chapter 2 (Power Of Vegetables),100,100,8,1.162,0.0,0,en,2020-10-23,2020,10,"Action, Adventure, Comedy"
1368048,Teaman vs The Vegan King Chapter 3 (Extinction of Plant Fuckers),100,100,16,0.6,0.0,0,en,2022-01-02,2022,1,
1367204,How To Make A Cup Of Tea Chapter 3 (The Return Of Coffeeman),100,100,17,0.6,0.0,0,en,2018-10-21,2018,10,
1367193,How To Make A Cup Of Tea Chapter 2 (The WasteTown),100,100,13,0.907,0.0,0,en,2018-03-10,2018,3,"Action, Adventure, Comedy"
1367168,How To Make A Cup Of Tea Chapter 1 (The Missing Tea Bags),100,100,11,1.157,0.0,0,en,2018-01-13,2018,1,"Action, Adventure, Comedy"
1367658,Project Jod &Jeng  : Director Cut,60,10,0,0.6,0.0,0,th,2022-04-24,2022,4,"Drama, Comedy"
1367563,FEAR,50,22,11,1.4,0.0,0,en,2024-10-25,2024,10,"Thriller, Horror, Mystery"
1364403,Rolling With The Wind,2,10,2,0.0,0.0,0,en,2023-11-07,2023,11,Family
1364416,IT 2024,190,5,122,0.0,0.0,0,en,2024-10-28,2024,10,"Action, Horror"
1364813,"BadBoyHalo crying when we got him to 100,000 subscribers",1000,1000,18,0.6,0.0,0,en,2018-10-26,2018,10,Comedy
1364804,So I went UNDERCOVER to get in a CALL with BadBoyHalo...,1000,1000,25,0.6,0.0,0,en,2018-10-24,2018,10,Comedy
1364681,BadBoyHalo Banned Me For Ping Spoofing...,1000,1000,17,0.658,0.0,0,en,2018-10-19,2018,10,Comedy
1363844,The Fifth Element 2024,700,5,74,0.0,0.0,0,en,2024-11-15,2024,11,"Animation, Adventure, Family, Fantasy, Music"
1363846,Christmas Switch 2022,200,5,72,0.0,0.0,0,en,2022-12-23,2022,12,"Adventure, Action"
1363850,Christmas Switch 2023,400,10,67,0.0,0.0,0,en,2023-12-21,2023,12,"Action, Comedy, Fantasy"
1363854,Christmas Switch 3: The Curse is Over 2024,600,10,67,0.0,0.0,0,en,2024-11-29,2024,11,"Action, Animation, Comedy, Fantasy, Family, Music"
1363861,I applied for staff on BadBoyHalo's server and this was the interview...,500000,50000,17,0.0,0.0,0,en,2018-10-18,2018,10,Comedy
1365948,A Fome do Pecado,100,4,0,0.6,0.0,0,pt,2023-10-10,2023,10,Western
1365415,I APPLIED FOR STAFF on 50 MINECRAFT SERVERS (IT WORKED),1000,1000,10,1.4,0.0,0,en,2018-10-15,2018,10,Comedy
1365421,I GRIEFED Skeppy's Minecraft Server as PAYBACK,1000,1000,21,1.158,0.0,0,en,2018-11-08,2018,11,Comedy
1365354,I went TOO far... (BADBOYHALO BANNED ME FOREVER),1000,1000,19,0.908,0.0,0,en,2018-11-01,2018,11,Comedy
1365361,So I Ordered 72 Pizzas to his house and this was his reaction...,1000,1000,21,0.658,0.0,0,en,2018-11-05,2018,11,Comedy
1365471,I just did this to BadBoyHalo's server... (SALTY lol),1000,1000,14,0.658,0.0,0,en,2018-11-26,2018,11,Comedy
1365458,So I bought an unban on BadBoyHalo's server and still had staff... (GRIEFED),1000,1000,13,0.658,0.0,0,en,2018-11-22,2018,11,Comedy
1365476,So this was BadBoyHalo's reaction to me GRIEFING the MAP...,1000,1000,17,0.6,0.0,0,en,2018-11-28,2018,11,Comedy
1365457,THE GREATEST TROLL EVER GOT ME BANNED (BADBOYHALO RAGE),1000,1000,13,0.658,0.0,0,en,2018-11-18,2018,11,Comedy
1365441,BadBoyHalo literally going INSANE after I trolled him,1000,1000,19,0.908,0.0,0,en,2018-11-14,2018,11,Comedy
1365430,BadBoyHalo just griefed my server... guess I deserve this,1000,1000,12,0.658,0.0,0,en,2018-11-08,2018,11,Comedy
1365446,JUST UNBAN ME ALREADY! - BAN Appeals Episode #20 (ft. Skeppy),1000,1000,10,0.658,0.0,0,en,2018-11-14,2018,11,Comedy
1353384,ROBLOX: The Movie,50,677,82,0.6,0.0,0,en,2024-07-19,2024,7,"Animation, Adventure, Family, Drama, Mystery"
1352780,Added Value (Mais Valia),35,1,0,1.4,0.0,0,pt,2024-05-02,2024,5,"Action, Adventure, Science Fiction"
1354584,Serbian Dancing Lady Pool,1000,1000,4,1.16,0.0,0,en,2024-08-02,2024,8,"Horror, Thriller"
1354675,Serbian Dancing Lady 5,1000,1000,3,1.4,0.0,0,en,2024-09-06,2024,9,
1354086,Next Visit,40,1,18,1.4,0.0,0,en,2024-09-11,2024,9,"Documentary, Drama, Adventure"
1354057,Day 55,1000,1000,19,0.6,0.0,0,en,2022-09-23,2022,9,
1354080,The First Harvest,10,1,89,0.709,0.0,0,en,2023-10-13,2023,10,"Horror, Crime"
1354302,Aquí,200,200,0,0.0,0.0,0,es,2024-07-11,2024,7,Drama
1354267,Into The Unknown,500,45,79,0.0,0.0,0,en,2024-11-21,2024,11,
1354265,All is Found 6,700,10,77,0.0,0.0,0,en,2028-11-27,2028,11,
1351841,Is That It?,275,275,76,1.4,0.0,0,en,2024-09-06,2024,9,Documentary
1351728,Canco and Friends,1,6,50,1.4,0.0,0,en,2021-06-03,2021,6,"Family, Animation, Comedy"
1351710,MASSIVE: The amazing rise and fall,16381,12000,71,0.6,0.0,0,en,2016-03-06,2016,3,Documentary
1357677,The Definitive Castlevania Timeline,340,700,274,0.6,0.0,0,pt,2023-06-18,2023,6,Documentary
1358106,Wick V. Mario: Dawn of Ignorance,1000,1000,1,1.4,0.0,0,en,2024-09-17,2024,9,"Action, Comedy"
1358068,Herobrine the Killer 3: The final,1,2,8,0.913,0.0,0,ru,2020-12-31,2020,12,"Horror, Thriller, Crime, Comedy"
1357386,Retrato de um Plagiador,50,50,0,1.4,0.0,0,pt,2024-09-16,2024,9,Drama
1358966,Afloat,20,10000,3,1.292,0.0,0,en,2024-08-20,2024,8,Drama
1359339,Rosa Choque,3260,1,0,1.305,0.0,0,pt,2024-08-30,2024,8,"Comedy, Crime, Mystery"
1355528,Charlie Charlie 2,1000,1000,3,1.395,0.0,0,en,2024-08-23,2024,8,Horror
1355087,Judas,4000,6000,106,1.4,0.0,0,en,2022-08-10,2022,8,"Drama, Thriller"
1354943,Minecraft: Nossas Férias,5,5,0,1.4,0.0,0,pt,2015-08-15,2015,8,
1355421,Assassino da Picada,2,1,0,1.4,0.0,0,fr,2014-07-05,2014,7,Thriller
1355435,Surigadu,250000,260000,134,0.9,0.0,0,en,1992-10-31,1992,10,"Drama, Music, Family"
1356750,Between Decades,126,12,26,0.0,0.0,0,pt,2023-12-12,2023,12,"Comedy, Science Fiction, Adventure, Music"
1356728,Lo impermanente,1,1,0,1.4,0.0,0,es,2024-09-08,2024,9,
1356734,Registros de un trabajador común,1,1,0,0.6,0.0,0,es,2023-09-14,2023,9,
1356739,Solitário,112,7,0,0.6,0.0,0,pt,2024-03-01,2024,3,Drama
1379543,Shooting Blanks,20,20,85,0.6,0.0,0,en,2004-01-01,2004,1,"Comedy, Crime"
1379617,I Stan Cagayan,1,4,100,1.4,0.0,0,en,2024-10-28,2024,10,
1379483,The Mystery Mountain Project,20,6,75,1.163,0.0,0,en,2021-01-01,2021,1,"Documentary, Adventure, Comedy"
1380818,Dawood's Ticket,230000,44000,94,0.6,0.0,0,ar,1990-02-14,1990,2,Drama
1381229,Susanna's Financial Mistakes,2,4,8,1.4,0.0,0,en,2024-11-01,2024,11,"War, Drama, Action, History"
1380731,The Bugman,600,15,4,1.4,0.0,0,en,2024-10-31,2024,10,Horror
1377568,Lymph,10000,10000,12,1.4,0.0,0,en,2023-05-16,2023,5,Drama
1376996,Private,15000,15000,12,1.4,0.0,0,en,2021-10-25,2021,10,Drama
1377026,Né un 14 Juillet,5850,70,0,0.6,0.0,0,fr,2024-03-29,2024,3,Documentary
1377028,Man Meat,44,90,8,1.4,0.0,0,en,2024-10-04,2024,10,"Horror, Comedy"
1379093,VIRAL The Short Film,2500,250000,28,0.6,0.0,0,en,2022-01-29,2022,1,Drama
1384074,Genç Kız Kalbi,245,124521,0,1.4,0.0,0,tr,2024-11-06,2024,11,Drama
1383707,John Wick - Titans of Cult Edition,20000000,86081850,101,1.4,0.0,0,en,2014-10-24,2014,10,"Action, Crime"
1382270,Late from Off-Campus,100,100000,13,1.253,0.0,0,en,2024-04-26,2024,4,"Action, Adventure, Comedy"
1382113,ZARK: RETRIBUTION,1189,2500,14,1.4,0.0,0,ml,2024-10-22,2024,10,"Crime, Thriller, Action"
1381315,Stab 3: Holiday Horror,500000,200000,0,0.6,0.0,0,es,2023-10-01,2023,10,Horror
1381714,New York Stories: Life Lessons,15000000,10000000,42,0.901,0.0,0,en,1898-03-10,1898,3,"Drama, Comedy, Romance"
1383086,EL TELÉFONO 2,3,1,0,1.4,0.0,0,es,2024-09-13,2024,9,"Horror, Thriller, Adventure, Mystery"
1383054,EL TELÉFONO,10,5,0,0.701,0.0,0,es,2023-10-23,2023,10,"Thriller, Horror, Science Fiction, Crime"
1383191,A Blighted Land,511,123,5,1.4,0.0,0,en,2024-11-09,2024,11,Comedy
1370978,Escola de Super Heróis,500,1,0,0.0,0.0,0,pt,2022-02-18,2022,2,"Fantasy, Action, Comedy"
1371355,Mi ndio yule,300,10000,4,0.6,0.0,0,en,2024-05-20,2024,5,"Music, Drama"
1372158,Double Exposure,116,438,6,1.4,0.0,0,en,2024-10-06,2024,10,"Mystery, Drama, Thriller"
1372467,Lenore,100,100000,58,0.6,0.0,0,en,2014-04-21,2014,4,"Romance, Mystery, Fantasy, Drama"
